0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,label
-15.189525,34.58549,24.937119,-1.2752824,-20.65949,-5.1862135,5.440222,-9.363869,-30.994164,67.44748,-11.133023,-2.811731,20.246609,-33.97731,-33.371128,44.029804,5.4138985,-1.0218083,37.78218,2.3507843,-19.928795,-13.119231,3.283211,8.275245,-50.86947,-16.583578,-46.382523,28.872967,20.269001,-3.8895988,9.074047,-33.536835,10.813021,-39.919548,-45.62362,-10.489469,-50.856445,20.942045,20.55004,30.180674,-8.675068,-24.575668,5.189012,-16.201727,-9.678739,-5.3714237,10.562267,13.763358,-10.3581085,0.68530005,-19.721127,36.019535,15.268038,-18.633503,12.95517,2.7177217,29.849943,-19.650768,10.0472555,-3.155322,-11.419895,66.390495,-28.903883,14.9715185,36.19278,3.0289195,7.776417,25.039259,-10.179315,-58.238937,-22.352001,-11.189514,35.67675,8.595904,3.9031796,-51.30108,-46.7058,-13.698419,13.940145,10.828057,28.575634,0.5502886,22.89089,-61.601395,6.118765,4.6117496,28.718721,-33.68289,3.970622,-22.284729,-3.704134,-24.163706,-33.405308,-28.168615,29.80765,27.082716,6.8019,3.18227,-74.59541,27.070185,-19.91548,-15.640901,23.731428,13.366207,-14.069093,40.504642,-29.817379,-22.48814,-16.070812,-16.082945,20.694242,-18.508978,-0.44371596,-18.14932,7.3023577,-7.4651895,25.0842,-22.161951,-7.582851,-2.8543177,-37.296944,4.3264422,29.542,0.8463754,-2.8539743,6.767582,-11.86339,20.2312,-33.779842,-19.211637,-53.038757,-30.367903,11.951939,40.22793,36.37391,-21.558004,-2.9655344,-29.89007,38.698086,-18.954903,-3.273777,-46.65312,10.471752,-3.2224007,-6.78301,8.074144,-8.823399,12.707336,16.02996,-1.8425965,-20.285583,55.562496,58.22472,-0.7257928,16.367569,5.1317606,8.099493,2.0885177,-53.05935,-27.877817,-13.228054,-30.390896,5.367028,-18.503206,27.39526,-15.236797,-36.388252,-7.0549145,5.443349,49.213768,21.825989,-39.60009,24.532345,17.256636,-32.006054,23.869211,-25.56996,25.881264,74.03598,-24.655867,21.972591,-7.9865646,-34.53815,51.224556,-3.8495004,9.884406,-0.353838,28.726923,35.591854,46.83001,-6.882331,-22.814445,Others
-49.677933,-6.832966,5.675798,6.7877445,22.28336,-2.5051498,-25.721292,-36.61731,10.779002,-8.354286,5.267256,29.922363,22.588093,-1.0560387,-20.70476,-63.237247,-12.788869,-39.354877,-1.0188967,4.940968,-32.88654,-20.637112,4.7218914,46.230232,23.738571,40.324635,18.544733,28.601583,-25.520102,15.159868,-39.782692,59.938145,19.3176,-19.442867,0.08337856,-19.83869,65.920525,25.711445,32.920147,43.712166,2.7397177,-19.033504,22.268621,-36.89479,-25.51702,-36.017166,-0.6351433,10.9266405,-16.08341,-6.0996847,-33.490112,20.023449,-54.79585,21.266157,23.533913,-48.092957,-11.708367,-31.873335,40.241165,-34.59379,-1.9938098,3.414603,-26.329863,-47.25134,25.211002,31.259775,9.249521,18.192,-8.053476,-41.20067,-17.750008,51.841232,16.209435,20.992393,-15.344862,-31.186958,-6.0133095,-60.878082,-41.4944,-10.781636,9.287062,10.596518,32.83173,-24.66088,7.8857574,-16.40731,11.7754135,-4.7127585,8.569593,-3.5664444,17.14038,-17.322603,-6.066364,28.704176,7.302799,-3.2062836,39.048565,14.396603,4.904688,5.4555264,-29.430962,-7.0585246,-3.7894545,18.912596,-2.717786,73.6517,-28.474209,-8.019099,30.290257,5.613704,15.367347,15.024967,-14.439898,-24.362146,-18.872715,20.022007,34.934906,-29.880497,19.25429,29.73978,18.188337,41.814976,-23.983866,-14.116524,33.053654,-6.57248,11.910889,-13.116457,-18.685484,-39.34952,-69.928444,-4.7075014,-5.2852793,8.01056,-3.7342534,-34.212227,14.567962,-10.677447,-9.854796,-68.54322,-41.835594,13.674554,-22.626686,35.9217,-45.165966,-0.107290916,-3.2162862,-8.105019,8.709415,12.234403,-43.279884,30.687119,-39.84075,-27.814579,84.29713,6.802924,-40.121716,15.579036,-19.729975,-15.108418,14.2480345,-10.582539,56.97656,-30.836756,47.686768,27.790092,-18.462364,-47.85188,-19.007048,-58.35637,-14.919413,1.1397225,18.352339,48.55034,-2.168868,-55.57109,14.799016,70.24117,-16.873947,-45.283985,-13.482465,43.21541,-38.57093,24.794704,15.6367855,26.48298,25.789886,4.761133,3.460229,23.84804,-26.660793,39.533257,Others
-42.313515,48.915638,20.09427,42.936836,4.2070274,-2.860025,0.37392512,18.9431,1.0616479,72.79578,-16.88332,26.25949,28.520473,-73.93619,-65.96093,-5.8480406,-12.625801,43.80492,21.232698,-10.871813,-3.3888917,19.248278,-31.387814,-22.09362,-17.142342,2.9300025,-3.4343333,45.839314,63.165714,-25.542828,15.517636,6.1609335,0.3076859,14.653182,-34.673508,-1.6718981,9.444743,0.81128526,-12.895246,61.688328,9.75753,16.250631,-11.724622,26.404245,10.663951,-7.805055,-7.9456234,-4.5390763,22.545166,48.077003,-36.80463,-13.257578,5.7267838,-22.923758,-9.59961,-13.884443,-0.62198216,16.002966,25.34096,-4.6111345,-23.11185,30.764074,-2.991178,-23.173323,43.14875,49.52867,-21.34525,-10.058731,-27.560997,-27.727957,-17.753563,10.377902,54.636547,21.643946,-30.919584,7.565567,15.476491,-0.3505897,0.1376208,16.497042,17.464863,14.652111,8.170047,-24.212507,50.402233,14.440818,3.0082402,-1.9767528,29.354012,-3.9136128,-6.314928,11.079568,4.622951,19.927519,9.577008,27.236906,6.6211724,-42.667007,-5.8767776,8.488595,-31.928959,-5.703984,25.264433,0.3147386,-25.629873,22.024221,5.8718014,40.693344,-29.686424,14.825402,6.33227,-26.176786,7.00756,0.68118095,-0.7878123,-21.060064,-6.786392,7.494899,-26.149538,5.7498336,-8.27076,-4.570186,16.180761,34.438114,16.152576,-65.84859,-10.51585,2.8458622,-28.953474,-9.956707,-21.207651,11.252825,-3.5143895,40.37589,-20.561794,-72.14676,29.312477,-35.34833,6.917364,-30.125874,45.30081,15.222644,13.116604,-48.450565,-25.830608,18.815903,12.554201,3.9648948,-11.879518,46.65707,-10.553897,13.142669,4.412733,-11.69326,9.453598,-47.944466,2.4587486,2.0756292,-6.086922,-42.090015,6.740188,-14.003747,47.224922,-26.011515,-22.102837,-23.682928,-2.6666627,-5.873292,-12.143504,-24.958193,55.232983,-26.538918,-40.57685,-0.4503903,6.187218,-21.96013,-42.11202,7.1957283,25.218412,-33.23344,-5.6378913,-22.782764,44.465073,6.202504,37.4997,21.554495,-21.145523,44.405067,15.840458,1.0851578,-7.2303514,9.809286,Others
-40.586384,-4.435857,-63.08847,-11.841818,73.17676,-16.610075,-22.303776,34.541172,-20.435371,13.820358,21.661888,-17.707462,-25.98518,39.61807,5.073731,0.59814495,-7.287258,1.7457584,-4.3529973,-11.8187065,-33.15428,-43.638626,2.6556933,1.7624028,26.335482,-50.602222,-2.6904864,28.840145,72.27751,-22.324165,-48.06079,20.701925,-4.606828,-51.025105,-23.4279,-13.967224,19.203451,-39.581833,9.79462,16.715176,34.004875,49.970406,60.75831,-8.573381,28.591433,-22.456419,-64.249535,-10.40584,-9.835942,-19.029863,-40.13865,40.3804,-6.147051,-2.477391,-32.235077,16.282667,17.164629,7.8692365,28.717999,-32.523373,-12.106689,-13.074366,5.214115,-29.756056,7.8068924,1.2835419,48.19758,12.11914,-32.520126,-44.043938,11.452585,26.815222,20.539555,6.028103,22.711906,8.2412615,15.246619,3.295311,27.902538,-9.403721,-22.511106,6.006928,-12.590334,46.69535,25.6873,17.207384,11.613149,-10.27312,-39.31616,3.682671,-15.711334,7.331727,14.186899,5.000789,-18.666256,7.2270184,23.101435,2.4653902,-17.000978,43.993286,-13.256197,31.914114,-6.140112,-22.541033,6.82994,43.078583,-16.285316,-20.584774,11.108547,-20.037603,25.542736,3.2447615,30.790539,19.993547,-1.4048157,-24.482208,-4.2173786,-10.559072,50.75286,29.225216,3.5053406,19.228397,31.940973,24.463404,-20.079203,-26.729853,-4.7202387,30.858532,-32.68867,-38.394104,-35.10122,-26.966686,47.278633,-19.810152,43.717808,-42.688618,43.11827,-21.453587,-26.465118,-11.922046,35.044304,20.571104,59.88943,-22.494062,-15.005119,41.26045,43.73728,0.95515,49.50363,-31.12126,-18.713673,1.6983123,-8.619951,-27.930384,49.780518,-12.452219,-42.243168,51.76307,-34.422604,-43.69989,-22.030102,-20.724197,-11.66529,9.605552,-2.9136684,23.615314,-5.951414,-65.81395,-21.795397,45.829994,-52.55186,-49.863968,68.462074,-8.720261,8.876643,-65.713295,0.61834115,20.901648,20.554573,24.221392,-38.471153,-11.632126,-1.5953246,17.728334,-0.16783592,20.488485,2.2595298,-13.52042,-14.54101,-18.771217,-15.960849,39.01191,Others
5.761803,41.997997,-49.899433,27.69498,-64.91443,-9.27,-38.548946,-0.056471586,-26.841125,-10.8701,67.35924,58.20609,-46.970474,-34.497578,-1.1960083,11.2791815,-40.387,-17.045588,-41.300632,22.30213,-10.292856,-47.267883,-6.950342,-9.65169,12.801803,19.417236,-19.475515,49.81499,-13.450252,-62.81347,55.905464,-25.146778,-19.47513,-8.871034,-80.833565,-21.529364,-2.4408684,-28.5159,-2.4777806,38.05768,13.138512,-49.51192,-4.572776,24.753723,50.970074,-21.484188,-8.274283,-4.3603053,4.146213,32.05253,42.143997,25.989414,-25.585653,-9.349164,17.867346,25.243685,10.48842,-11.15092,3.1952507,-27.524693,-13.461731,-1.4274385,-46.706142,10.117348,8.280632,50.148117,46.696064,-3.277828,-16.009016,58.001053,18.449406,-24.763536,24.018898,8.5638485,-2.9839597,-42.69434,6.963754,10.31791,-1.8721696,-41.79928,-10.985387,54.95826,30.492456,-8.503573,42.603542,-17.530048,6.6096992,8.480558,54.819492,20.389448,-23.263763,8.431273,-22.498821,-5.5907187,26.945738,-13.863985,13.328213,-41.500553,4.573339,-35.73785,-80.275696,-22.579714,33.282906,19.683617,-10.082246,-6.6872945,-2.9334965,-66.00753,-18.70281,-1.9196987,47.94646,-43.06182,-17.478647,0.6107383,-10.786183,52.835365,9.044234,-19.685677,12.136452,15.976636,-1.8991895,63.717625,-17.245422,52.312496,6.5195513,-19.722462,-4.81234,20.085693,26.300833,-32.603924,-47.623497,-3.9886281,7.4003396,6.425591,-26.055235,5.2747364,-4.295752,-15.19596,38.424385,-57.95473,-64.62146,-46.791386,-40.1368,7.4019833,-2.6270657,20.511974,22.9027,16.52096,-6.3943877,-5.658818,1.7417248,24.913647,13.676878,-44.460567,62.153687,-16.324667,21.24203,11.209207,-45.622936,-2.9857721,-11.647137,-50.091526,9.762026,-30.563526,-24.167824,-50.764572,8.426006,-12.267151,5.62807,29.899426,45.669727,-33.589615,-27.858925,34.876728,-1.3473263,-29.159279,-4.1379576,-14.3542,27.22068,25.888725,16.610107,-24.705694,-12.805362,-3.6616504,12.627826,14.089,-22.936623,34.192936,21.43061,36.55722,1.1944472,10.133845,Others
4.487209,28.451672,18.375887,-13.732506,-7.0986776,-20.656862,-48.458176,-8.389883,-40.514393,17.457912,15.899746,55.935326,62.136612,0.9378597,22.062544,2.4025178,-34.738018,-0.02846686,18.226465,16.920345,20.65023,-25.655941,-9.381065,6.211384,4.7755446,25.319885,-25.282038,40.065964,62.86032,-11.730631,-22.346428,-22.845678,4.76754,-16.761976,-5.3586254,-17.31285,12.352505,21.472986,37.31499,17.37093,24.974283,34.243282,-37.17248,-65.06035,11.808082,-66.127846,3.5375352,4.187245,5.9863815,-26.513641,-60.92733,24.030088,56.846558,10.858752,-21.24961,-18.628035,-56.594326,-22.900812,40.781387,-5.551839,11.317316,19.418528,-40.110214,-14.266154,22.333757,65.546196,51.171257,14.367817,7.8998723,-38.644302,-31.940105,-5.4074883,55.036133,1.2934713,-9.4771595,-41.71865,4.408216,28.381258,47.88144,-21.254396,-6.773656,57.49769,10.308733,8.812609,62.946644,-0.14841852,10.133038,58.7068,-17.988451,-24.93255,35.514706,-25.566622,-2.432542,5.169862,-30.929907,-25.008896,43.08995,19.903719,-11.656695,4.71583,-9.644534,28.73373,23.015022,0.40470895,16.854156,10.140439,-8.034784,-57.1963,-46.951763,-19.557497,38.386684,-11.7502985,-27.658245,-34.126354,-32.291393,66.56027,33.086628,23.13787,24.56584,0.8113413,-28.759214,-33.103413,13.076705,28.809715,-0.12804408,-53.304985,29.772049,28.476604,-10.4457035,-1.2571087,-105.813835,-35.97088,-3.201426,-34.628853,-0.15545088,-11.603865,29.685118,-7.6346555,14.458795,14.341731,1.9654918,-39.931698,6.7803593,-13.756769,13.667627,4.2139196,12.298447,-15.919009,50.23443,19.988342,-27.95308,-2.9422727,-5.6658983,13.632541,3.6592917,62.8489,40.85492,-5.2878327,-19.715923,-46.70499,-27.795048,9.889312,7.1694236,-56.5373,9.892837,12.169207,8.113498,-14.971397,-1.3666222,-4.608738,5.418745,-10.3853655,86.94383,24.188139,-20.856468,-18.726286,8.636427,-45.86686,-29.863443,-10.331421,0.3616663,-36.835316,-6.0963936,28.30956,1.5615618,-13.302687,37.791977,-15.223161,-31.820969,-21.305124,30.951609,20.216526,Others
2.8247705,0.7794407,55.868412,-17.79891,-8.962533,15.308042,5.0866957,8.983156,14.203793,82.81318,-33.91639,-28.185242,-20.79005,-26.213406,50.825283,13.5431,5.1734114,35.696133,9.160071,18.714481,2.338593,-44.838177,37.67111,3.668984,52.150696,4.9420853,-0.17813784,-16.162012,-3.214704,-37.221016,-22.61987,8.865463,-8.470234,-2.628282,-20.29149,13.078872,21.481094,23.609758,-21.74021,-31.51176,-9.497585,-21.961338,6.061131,-5.9441743,-9.718771,-27.43981,23.757872,-9.012616,1.9543177,-1.1862496,-4.766849,-37.222187,-16.999235,24.590307,25.707355,-14.285298,-2.7883592,-21.584673,-14.426137,0.2737378,50.734375,-6.293153,-26.06511,-15.798685,1.2624869,-3.6093032,5.674044,-22.22404,0.26454777,1.1681715,-51.250854,-22.074142,-1.5511818,-26.418486,-6.067901,35.680588,-1.6126,15.139993,41.425777,13.490412,16.573872,-0.4519325,18.5571,0.14659959,51.069195,-15.235937,-8.993791,18.307068,-48.79198,12.297418,-17.101171,-52.031654,-8.870877,63.18595,-11.985139,23.663792,-0.9407695,-8.368241,-2.423516,34.619873,-27.825947,-22.066025,12.750042,-21.212215,-19.459488,18.340664,21.244623,-9.138305,-11.638612,-23.360668,-11.415166,26.564024,-20.481728,-14.797965,-20.98405,-5.571599,-38.06119,-7.452344,-14.765951,-52.562187,32.882965,-4.2917905,-12.157679,7.9432397,21.820372,-37.30009,41.676525,-11.534953,-8.594604,6.2617264,-1.3825585,2.6770508,-17.490929,-63.95668,-2.9196033,-48.43729,32.58454,-6.403737,-10.457681,-22.748545,2.856266,-51.518047,-50.864586,-4.9043565,-4.2520432,4.4747195,47.615616,-19.104456,39.98896,11.101117,7.76959,11.477326,-28.870813,-41.70284,-19.808496,-16.836237,-15.41055,25.092302,-29.673063,-31.107481,-61.0396,-26.326942,-0.5256963,-4.813855,-13.494885,-28.00948,-40.282978,-26.910267,-10.269026,-17.810549,21.416544,24.443659,9.183259,-29.265848,16.78011,-56.946945,-42.48983,-17.808477,7.0846996,6.6510663,8.525753,9.42712,-24.01188,-47.344257,-34.65551,22.263998,5.107922,-14.632368,28.946323,13.992294,16.756638,-6.912725,Others
43.29268,-47.32697,8.192769,-62.32187,3.452824,-16.755999,10.003378,7.7281933,4.873422,5.222982,22.122421,5.2531757,23.7936,-14.492648,16.264954,-24.937662,-26.191782,-42.99973,-23.598969,14.182496,21.57548,21.765598,14.104432,-11.761803,24.44538,-61.22612,-26.611265,-3.0370033,39.8292,9.414441,-61.263615,43.19465,-22.258545,9.723778,-50.957886,12.543365,-7.513702,23.009396,0.11864395,12.669848,5.7728662,30.724936,1.84029,-11.798026,-89.06794,-62.974953,-20.151175,-18.631386,-38.047752,-1.7087964,-17.054346,-32.53796,12.334795,-15.211482,-79.58469,16.566616,-87.85915,-10.052644,-18.59496,39.78479,28.244137,4.238461,26.096401,53.564877,25.491558,-25.718462,19.526274,72.11826,-28.442972,-12.525956,-65.66261,-12.233609,69.28795,-30.036507,38.98027,16.713535,5.644428,38.46216,6.198469,-23.191418,21.415888,0.20175928,6.7548027,9.655662,25.186083,9.44113,30.876556,-16.775408,-30.417665,5.744272,-20.709764,-11.329145,64.733055,-46.125015,-63.39804,53.781094,28.34794,-3.9680042,54.291584,-16.525043,-44.622192,-34.28219,-22.52386,-4.5627923,33.683083,5.0687194,-18.835266,-4.5860753,-20.912298,9.679336,-23.24746,-13.396172,-17.893166,-57.184986,12.929859,8.479084,41.805126,-42.436398,-5.701056,-47.492363,33.94845,7.1123276,54.41174,29.371088,13.950653,-30.28237,-17.497976,-19.781334,18.042582,-30.141954,-12.530403,10.979942,26.78145,13.342201,10.472618,-42.221176,3.4788272,-29.271122,12.446763,-12.005251,3.4989133,13.979838,3.5300293,6.898011,12.15435,20.824455,8.098467,-19.33729,-7.160349,14.851708,-3.4060571,1.7412472,5.5436087,-39.25546,-43.546185,6.5342627,34.166996,31.323992,-55.973007,-20.76579,-11.12531,7.9691043,49.412487,3.369803,19.322605,-37.226166,52.78315,8.075919,-37.63693,17.138882,-0.91855675,-35.08332,32.605465,48.521263,-28.19363,37.38999,-7.9643245,-26.038868,6.995487,-33.778423,-0.6867127,-89.47201,16.632402,27.434923,32.97516,28.884192,1.86882,-37.616547,4.951244,-38.88581,-17.963602,7.428439,Others
1.3465083,13.453588,13.877103,-8.090248,15.13074,34.316452,-24.253038,-53.69712,-57.080856,53.702263,2.753912,19.776468,18.16795,-14.199021,41.941006,51.23313,5.3713565,-54.35324,30.08058,13.940387,-37.30199,0.8341742,23.635439,-0.79864144,47.125725,2.0093236,25.190134,18.242214,-12.888763,14.600938,-40.390198,-25.45872,-10.641675,16.594482,-28.01773,-19.275606,48.280098,-9.754038,0.57820004,-52.751602,3.2857926,-32.214333,9.159644,25.241184,-3.84942,26.975595,10.521728,-2.4881968,26.56122,1.4201423,26.415194,-30.852243,-38.770584,18.798887,18.750614,-27.244219,15.478492,-21.40111,3.4453237,58.486065,6.7264466,13.271238,-64.87791,-14.900387,-19.021656,38.136307,4.0807977,-46.162487,19.93312,-12.214879,-1.2295543,50.45943,-23.212776,-41.24319,-28.549042,-55.946182,3.664867,-80.58351,-26.897575,43.660675,-7.303292,44.482002,43.69718,-3.2641656,23.802729,-12.885826,-16.282143,-16.078535,-8.437143,-3.819776,-51.316658,-14.551118,3.313144,33.746647,18.976177,15.434381,-3.3427212,9.988453,-23.325785,3.6860616,-14.222409,24.638472,-36.56086,24.776934,-0.24857302,17.598188,-3.7430484,-25.068432,-9.56714,-34.073776,-1.028974,21.151434,-79.28233,2.1510296,-11.761686,-6.2496905,38.315388,9.765397,-7.5377836,15.994142,59.164986,-17.385859,-2.7917416,-16.778688,9.225241,-50.55837,8.351667,12.474681,-35.504555,47.61587,-45.96712,-18.668991,11.182734,8.441587,-1.8063623,-35.71017,22.445953,5.0327272,13.895663,-75.42623,-3.9990005,-2.767397,-21.971119,-13.53112,-19.526617,-9.449644,-10.249998,-58.782272,-64.19555,15.483613,-34.92076,30.666395,51.981983,-17.74981,-25.664679,-0.13951355,15.392668,7.1270585,-33.610825,-23.12974,-1.2331024,27.564697,-2.9075537,42.506775,25.283363,-51.683376,31.838652,16.440529,6.2397614,35.07006,28.437414,18.159601,-20.148453,33.326077,18.036446,-51.189922,-5.119044,-27.376362,29.599438,7.0424075,-0.23724785,-26.183146,-24.540844,-33.00496,-3.309841,-10.4075775,28.70624,21.370108,-1.3654885,-33.787804,8.891749,14.06714,Others
-19.382572,-2.5417988,41.3732,26.647434,15.693769,-32.365242,-79.56416,15.391986,18.315237,37.879128,5.6783123,32.656853,16.421324,-59.564396,11.0893,19.59308,43.164997,-18.08992,16.206629,72.11714,-24.016777,-3.8856575,-27.372004,-2.7332098,40.06215,12.208014,2.19444,6.861766,-7.5340705,-22.841702,-48.072746,21.869366,-33.780994,-37.629986,-42.323677,-31.519016,22.78777,-15.085216,20.057901,17.894049,20.444878,-0.968243,-26.907764,8.060246,11.694894,-17.701048,-32.389397,5.8460107,11.121606,-0.5798808,-18.008072,-2.235518,33.76271,-49.864693,-12.840931,4.011773,-30.969889,-4.8652387,31.96516,-31.210732,-18.786682,-17.864494,-28.03347,-35.64958,33.332767,15.070039,25.780142,23.580187,46.332558,-14.661202,32.52871,40.88761,23.061821,-1.8207874,29.273697,-53.62236,26.668093,-34.166893,4.754712,-17.824327,22.77015,36.595337,-1.757552,9.829036,38.979427,-10.026487,4.822372,-18.151865,-35.114056,0.20189135,29.619522,-3.7542357,5.2587028,-7.2378807,20.172495,-4.119063,12.566856,-30.122839,-33.35584,-35.595882,-39.38246,21.591686,52.12004,0.78679526,-53.080074,54.88447,-25.996244,-41.466393,-2.3679998,-35.796574,26.70104,-9.886661,-13.22142,11.871441,-40.89448,34.233196,13.1136265,-5.044616,37.510628,13.125241,-13.5738535,17.06341,23.225811,45.68744,-16.804146,-18.969759,-15.799545,6.340989,-11.63793,30.467505,16.931433,27.881811,14.280931,-12.071033,13.242086,-22.178694,1.2174746,4.669961,1.6248597,-11.548863,13.720942,-13.804014,29.363388,-41.419254,-1.4847178,51.603333,39.77559,24.110632,-5.345534,33.095375,-37.90418,-35.70916,-23.298738,15.333058,35.530144,-6.724835,-29.133709,8.282605,-47.120773,79.57551,-2.9163654,-9.863364,25.920132,-9.152936,-35.26642,-15.232651,-5.4513464,-7.4903083,-12.080003,18.48331,73.12079,-99.99653,59.80412,18.71641,7.7916527,-32.9516,-1.8424815,30.61038,-6.78092,40.81268,21.005907,-43.596195,38.55631,-8.238861,27.037077,9.1167345,-23.365427,-25.93646,12.805555,4.3931723,7.3411093,34.429977,Others
43.24911,-12.217116,-1.8187639,0.5076785,23.69657,-25.192446,-19.695263,-10.969423,-25.500526,52.24451,-3.32845,-15.073598,20.655716,12.894733,-20.388245,-0.8802152,20.462515,-10.944456,-6.6686683,-17.579739,-3.4278111,6.758816,51.80738,1.1661477,18.60788,2.0013223,9.017334,-45.87562,-19.592873,39.753975,8.716891,0.098221496,-20.574152,0.396543,-15.711695,-7.2638187,51.83185,12.33972,25.626562,11.9865675,-12.624634,-7.3089714,16.914877,-34.274998,-9.187194,-14.382683,-30.969877,38.359997,15.830472,-60.325127,-3.881907,35.55381,-77.75787,11.719508,-31.281147,35.995598,-7.002156,-36.05707,15.443392,81.23292,8.32363,-1.4356716,-34.334816,13.795348,53.489853,-10.179068,13.40234,-2.8032835,0.3426966,-28.519045,-15.529639,15.228256,18.760727,2.401371,-11.567312,16.47782,20.539448,23.972137,-15.632263,-2.2423353,18.36913,26.396666,15.0756855,22.063578,19.7666,39.11248,-8.374558,40.330032,-17.95561,-29.810505,10.156077,-46.644466,66.274284,19.847433,62.792747,-64.09893,-2.188803,-37.957993,-6.580266,-40.757523,-47.38468,23.062746,24.519064,38.55394,65.75158,-1.4256568,5.7340403,-21.92087,10.722208,13.628736,-6.0162454,13.0552225,-5.7586827,2.3111901,-33.162674,23.273294,17.985147,-47.08332,-8.070901,16.327267,16.864397,30.580156,27.884808,-9.923029,-18.47913,-14.209734,-25.345201,-15.837445,-23.301634,6.0964804,-32.851513,-7.5732274,18.710642,-11.925742,23.327055,-11.837936,34.311367,-24.016209,2.8374279,-57.14602,9.527109,-45.590847,-36.394913,17.875774,34.83112,67.75356,-6.835049,15.443793,-11.848665,57.63367,-35.023853,-1.1244564,-26.523888,42.75082,8.641289,-24.567785,10.984002,48.99862,14.167392,7.347801,2.621794,18.713028,-44.043476,-55.043938,-27.809477,9.582624,-17.187569,-34.786167,10.160167,69.743,-6.550344,-10.275493,-28.996096,-24.580603,39.84465,-77.0763,-30.751566,-12.052511,-2.5980048,-12.243502,-13.905225,-74.214325,-4.026216,8.862986,-15.258292,-5.792634,16.272264,32.555374,-7.2761803,-27.989107,-20.16336,48.503468,Others
-34.262978,22.951683,-9.6868,24.404509,-22.123568,-0.50305784,34.898026,-46.616,-28.604507,21.01379,5.9045925,52.603973,63.732327,-8.379149,10.950979,-24.878075,35.584232,45.780003,-11.387189,-27.13124,12.096292,-26.908508,24.178045,0.8302038,-18.868382,-53.591515,-29.28432,-24.804459,13.779615,-9.141291,-19.374973,47.86819,-6.8897676,-53.149208,-22.377047,-33.407635,29.25727,18.305416,4.721317,22.46341,-34.71219,-19.855564,28.522112,-13.8336935,-20.519281,-28.743414,17.987562,-11.912656,26.350105,53.671158,26.941996,-9.669049,-12.364477,26.508205,12.083059,-14.139772,61.925453,-1.1581378,-1.741779,38.272823,26.609665,35.00417,-35.249306,-31.103975,-40.080673,52.740337,53.886024,11.984341,-13.658354,44.85106,10.167794,-22.820192,65.87928,13.403437,14.015616,8.209759,38.760715,-27.406012,87.74535,0.6712641,13.061528,19.101795,44.991817,-4.524415,-17.87448,49.921524,53.183605,18.83826,40.743797,-25.342445,14.504209,-36.262157,-43.11865,-18.685509,5.964839,-5.8515296,-11.441265,-44.42947,-21.197577,41.934067,-27.47498,2.4029837,8.777887,44.574375,2.3608165,26.800665,19.447222,21.765316,-31.353731,59.261086,46.019817,33.79824,23.621778,-1.5961194,-42.56894,9.486865,-41.481686,-39.356495,58.858547,40.478226,15.593296,34.99388,31.222412,-36.060303,-64.48988,-51.191692,-33.934803,9.174256,-11.583913,-15.049398,-37.497704,13.963034,26.83566,-49.72763,-9.686962,15.085094,24.564442,18.712288,-0.7142747,-28.020037,-32.61209,-77.04257,36.102932,9.072929,-0.4538254,38.753662,7.0987306,5.520987,-8.295974,22.689613,-18.464817,15.650146,14.445679,10.489219,9.8323345,-44.3351,-9.267905,60.610416,-38.437565,-10.527129,-20.324594,-9.979668,-24.652142,-28.655647,-11.817166,-58.773056,3.9009967,-32.64875,-79.26673,25.124123,10.154549,-9.6079855,-1.6480563,9.820545,44.228073,-32.276028,-30.902845,16.161112,-10.418167,8.7418585,43.053696,-42.64487,5.4521494,-25.991016,32.137207,-1.3996458,18.788351,5.471092,19.261179,11.017517,-65.29563,24.993568,Others
